invoice_id,vendor_id,invoice_number,invoice_date,received_date,due_date,gl_account_id,cost_center_id,currency_code,invoice_amount,invoice_amount_usd,fx_rate,tax_amount,discount_amount,payment_terms_code,invoice_status,description,po_number,approved_by,approved_date,created_at,updated_at
INV000298,V0048,V0048-69164,2025-03-17,2025-03-22,2025-04-16,6006,CC200,USD,5792.59,5792.11,0.999917,530.70,0.00,IMMEDIATE,PAID,Maintenance and support contract,,b.patel@company.com,2025-03-26,2025-03-22 17:34:15,2025-03-26 10:13:10
INV000299,V0029,V0029-14824,2024-06-09,2024-06-14,2024-09-07,2002,CC401,USD,90923.33,92387.74,1.016106,0.00,0.00,NET90,PAID,Equipment lease payment,,b.patel@company.com,2024-06-20,2024-06-14 09:59:34,2024-06-20 17:46:31
INV000300,V0108,V0108-30334,2025-03-25,2025-03-29,2025-05-09,2009,CC401,NZD,8241.23,5043.42,0.611974,715.34,0.00,NET45,PAID,Security services - March,,g.brown@company.com,2025-04-05,2025-03-29 10:14:16,2025-04-05 08:18:05
INV000301,V0112,V0112-98069,2025-04-27,2025-04-28,2025-06-11,6016,CC112,USD,8615.22,8640.32,1.002914,565.75,0.00,NET45,PAID,Temporary staffing services,,e.garcia@company.com,2025-04-29,2025-04-28 16:34:12,2025-04-29 13:27:20
INV000302,V0043,V0043-69124,2025-05-17,2025-05-21,2025-08-15,5006,CC500,USD,119614.18,117265.91,0.980368,0.00,0.00,NET90,PAID,Staffing services - contract labor,PO69740,c.smith@company.com,2025-05-26,2025-05-21 11:09:47,2025-05-26 17:54:51
INV000303,V0011,V0011-79496,2023-10-18,2023-10-20,2023-11-17,6006,CC112,DKK,117659.28,16964.23,0.144181,0.00,0.00,NET30_EOM,PAID,Equipment lease payment,PO59375,a.chen@company.com,2023-10-27,2023-10-20 12:09:52,2023-10-27 18:13:54
INV000304,V0074,V0074-92803,2022-04-18,2022-04-19,2022-06-02,6022,CC500,ILS,105524.39,28681.32,0.271798,0.00,0.00,NET45,PARTIAL,Monthly software license fee,PO54225,g.brown@company.com,2022-04-25,2022-04-19 14:22:48,2022-04-25 13:25:04
INV000305,V0092,V0092-38010,2023-02-04,2023-02-09,2023-04-05,6022,CC500,DKK,2893.05,414.16,0.143156,0.00,0.00,NET60,OPEN,Telecommunications services,PO31455,c.smith@company.com,2023-02-13,2023-02-09 18:30:18,2023-02-13 09:13:13
INV000306,V0065,V0065-97379,2022-01-19,2022-01-21,2022-02-18,6016,CC910,USD,1955.06,1923.93,0.984078,181.67,0.00,NET30,OVERDUE,Training and development services,PO32049,a.chen@company.com,2022-01-22,2022-01-21 12:30:11,2022-01-22 07:07:32
INV000307,V0188,V0188-57861,2022-11-01,2022-11-06,2022-12-01,6016,CC211,EUR,17315.80,18437.43,1.064775,0.00,0.00,EOM,PARTIAL,Shipping and logistics,,b.patel@company.com,2022-11-13,2022-11-06 14:55:52,2022-11-13 17:24:17
INV000308,V0142,V0142-49145,2022-01-24,2022-01-24,2022-02-23,5001,CC112,ILS,1417.45,388.21,0.273882,0.00,0.00,NET30,PAID,Temporary staffing services,PO85055,h.davis@company.com,2022-01-27,2022-01-24 18:47:06,2022-01-27 16:11:24
INV000309,V0140,V0140-40107,2025-03-16,2025-03-17,2025-04-30,5001,CC111,USD,1016.24,1024.93,1.008551,78.12,0.00,NET45,PAID,Monthly software license fee,PO80309,h.davis@company.com,2025-03-18,2025-03-17 15:53:37,2025-03-18 15:45:52
INV000310,V0042,V0042-99763,2023-03-01,2023-03-06,2023-03-31,6024,CC201,USD,629.22,638.33,1.014480,31.63,0.00,NET30,OPEN,Utilities - March,PO26884,d.johnson@company.com,2023-03-12,2023-03-06 09:05:35,2023-03-12 11:54:48
INV000311,V0042,V0042-67341,2023-09-04,2023-09-06,2023-10-04,7006,CC201,USD,1465.99,1461.48,0.996922,0.00,0.00,NET30,PAID,Professional services - Q3 engagement,,e.garcia@company.com,2023-09-12,2023-09-06 15:28:08,2023-09-12 16:31:44
INV000312,V0116,V0116-80452,2025-01-07,2025-01-11,2025-01-17,5005,CC112,USD,2959.30,2978.55,1.006505,0.00,0.00,NET10,PAID,Telecommunications services,,d.johnson@company.com,2025-01-13,2025-01-11 16:35:13,2025-01-13 16:22:17
INV000313,V0199,V0199-56314,2022-06-02,2022-06-06,2022-07-02,5007,CC500,USD,1592.17,1601.71,1.005991,0.00,0.00,NET30,PAID,Training and development services,,c.smith@company.com,2022-06-11,2022-06-06 10:04:40,2022-06-11 18:17:40
INV000314,V0063,V0063-94643,2024-02-02,2024-02-06,2024-03-18,6013,CC800,USD,34098.07,34241.21,1.004198,1966.59,0.00,NET45,PAID,Shipping and logistics,PO89116,d.johnson@company.com,2024-02-07,2024-02-06 11:07:34,2024-02-07 08:43:35
INV000315,V0107,V0107-84909,2022-07-02,2022-07-04,2022-08-01,6024,CC300,USD,829.99,818.25,0.985853,0.00,0.00,NET30,PAID,Shipping and logistics,,d.johnson@company.com,2022-07-08,2022-07-04 08:50:59,2022-07-08 08:11:33
INV000316,V0099,V0099-78178,2024-09-29,2024-09-29,2024-10-29,6008,CC910,USD,50201.25,50934.99,1.014616,0.00,0.00,IMMEDIATE,PAID,Maintenance and support contract,PO61060,c.smith@company.com,2024-10-02,2024-09-29 18:43:50,2024-10-02 15:35:38
INV000317,V0130,V0130-63503,2025-04-28,2025-04-29,2025-05-28,5007,CC800,USD,67052.42,67624.31,1.008529,0.00,0.00,EOM,OPEN,Professional services - Q2 engagement,,f.williams@company.com,2025-05-05,2025-04-29 10:43:38,2025-05-05 13:45:29
INV000318,V0116,V0116-62428,2024-10-25,2024-10-27,2024-11-04,5008,CC501,USD,79287.37,79352.70,1.000824,0.00,0.00,NET10,PAID,Telecommunications services,PO21395,e.garcia@company.com,2024-10-31,2024-10-27 12:54:05,2024-10-31 17:05:04
INV000319,V0031,V0031-22641,2025-03-24,2025-03-24,2025-04-08,5000,CC400,USD,42517.37,42609.46,1.002166,3984.63,0.00,NET15,OVERDUE,Janitorial and facilities services,,c.smith@company.com,2025-03-28,2025-03-24 14:32:43,2025-03-28 17:56:34
INV000320,V0130,V0130-2821,2025-06-16,2025-06-17,2025-07-16,6024,CC100,USD,75860.27,76510.09,1.008566,0.00,0.00,EOM,PAID,Janitorial and facilities services,PO15551,h.davis@company.com,2025-06-19,2025-06-17 17:59:56,2025-06-19 15:57:14
INV000321,V0119,V0119-18474,2024-11-18,2024-11-20,2024-12-18,7003,CC501,USD,11777.38,11775.26,0.999820,0.00,117.77,1_10_NET30,PAID,Staffing services - contract labor,,b.patel@company.com,2024-11-23,2024-11-20 11:30:18,2024-11-23 11:13:00
INV000322,V0182,V0182-52592,2023-03-22,2023-03-24,2023-05-21,6025,CC800,USD,2353.60,2384.27,1.013029,172.17,23.54,1_10_NET60,PAID,Professional services - Q1 engagement,PO90678,h.davis@company.com,2023-03-27,2023-03-24 11:22:06,2023-03-27 07:22:56
INV000323,V0129,V0129-47469,2022-01-19,2022-01-19,2022-02-18,6003,CC210,USD,4923.49,4841.71,0.983390,0.00,0.00,NET30,PAID,Equipment lease payment,PO96066,e.garcia@company.com,2022-01-21,2022-01-19 14:25:23,2022-01-21 11:23:27
INV000324,V0171,V0171-36321,2022-08-11,2022-08-14,2022-09-25,6013,CC600,EUR,27373.46,29298.47,1.070324,0.00,0.00,NET45,PAID,Marketing services - August campaign,PO47342,a.chen@company.com,2022-08-16,2022-08-14 13:26:47,2022-08-16 12:57:02
INV000325,V0065,V0065-63822,2023-06-29,2023-06-29,2023-07-29,6003,CC900,USD,1466.78,1466.52,0.999823,82.68,0.00,NET30,PAID,Janitorial and facilities services,,g.brown@company.com,2023-07-01,2023-06-29 08:06:50,2023-07-01 07:08:09
INV000326,V0006,V0006-90710,2023-04-30,2023-04-30,2023-07-29,6014,CC401,USD,56891.91,56731.87,0.997187,2867.43,0.00,NET90,OPEN,Telecommunications services,PO20828,g.brown@company.com,2023-05-02,2023-04-30 16:09:46,2023-05-02 15:11:15
INV000327,V0037,V0037-35541,2023-05-22,2023-05-27,2023-07-21,6021,CC210,USD,95471.48,95371.81,0.998956,0.00,954.71,1_10_NET60,VOID,Marketing services - May campaign,,c.smith@company.com,2023-05-29,2023-05-27 08:08:25,2023-05-29 07:17:12
INV000328,V0110,V0110-3314,2025-06-16,2025-06-17,2025-08-15,5000,CC110,INR,5059.33,60.42,0.011943,0.00,0.00,NET60,PAID,Staffing services - contract labor,PO72809,a.chen@company.com,2025-06-22,2025-06-17 13:41:03,2025-06-22 11:07:17
INV000329,V0114,V0114-94268,2024-05-06,2024-05-07,2024-06-05,5010,CC110,USD,10065.67,9937.53,0.987270,0.00,0.00,NET30,PAID,Marketing services - May campaign,PO46721,b.patel@company.com,2024-05-11,2024-05-07 09:16:31,2024-05-11 12:21:19
INV000330,V0006,V0006-90517,2025-02-04,2025-02-05,2025-05-05,5010,CC402,USD,55636.88,56177.50,1.009717,0.00,0.00,NET90,PAID,Office supplies and materials,PO60338,b.patel@company.com,2025-02-06,2025-02-05 09:40:47,2025-02-06 16:07:02
INV000331,V0062,V0062-26287,2024-07-01,2024-07-01,2024-07-16,5000,CC900,AUD,22515.18,14817.65,0.658118,0.00,0.00,NET15,OVERDUE,Security services - July,,a.chen@company.com,2024-07-03,2024-07-01 10:26:35,2024-07-03 18:16:57
INV000332,V0180,V0180-46526,2024-01-20,2024-01-23,2024-02-19,6012,CC112,USD,4480.11,4553.74,1.016434,0.00,0.00,NET30_EOM,PAID,Maintenance and support contract,PO26899,e.garcia@company.com,2024-01-24,2024-01-23 16:03:50,2024-01-24 18:12:47
INV000333,V0155,V0155-90744,2024-12-26,2024-12-30,2025-02-24,1200,CC201,USD,44574.59,44463.60,0.997510,3482.39,0.00,NET60,OPEN,Shipping and logistics,PO37122,c.smith@company.com,2024-12-31,2024-12-30 09:36:13,2024-12-31 16:44:00
INV000334,V0163,V0163-60695,2024-10-28,2024-11-02,2024-11-12,6015,CC300,USD,15649.57,15526.50,0.992136,0.00,0.00,NET15,VOID,Maintenance and support contract,PO79935,d.johnson@company.com,2024-11-05,2024-11-02 07:40:09,2024-11-05 11:59:08
INV000335,V0018,V0018-85202,2023-05-25,2023-05-26,2023-06-24,6008,CC100,KRW,1289.39,0.97,0.000754,0.00,0.00,NET30,PAID,Cloud infrastructure services,,e.garcia@company.com,2023-06-01,2023-05-26 09:26:57,2023-06-01 16:18:20
INV000336,V0161,V0161-2364,2023-12-30,2023-12-31,2024-01-29,6016,CC300,USD,446287.65,440516.70,0.987069,0.00,0.00,NET30,OVERDUE,Shipping and logistics,,e.garcia@company.com,2024-01-07,2023-12-31 17:40:38,2024-01-07 15:13:52
INV000337,V0106,V0106-36231,2023-02-22,2023-02-26,2023-03-24,6012,CC500,USD,16568.73,16340.51,0.986226,0.00,331.37,2_10_NET30,PAID,Consulting fees - February project,,b.patel@company.com,2023-03-02,2023-02-26 09:29:11,2023-03-02 09:12:36
INV000338,V0060,V0060-85877,2023-08-01,2023-08-01,2023-08-31,5009,CC201,ZAR,72741.23,3977.93,0.054686,0.00,0.00,NET30_EOM,PAID,Cloud infrastructure services,PO69640,g.brown@company.com,2023-08-02,2023-08-01 18:33:08,2023-08-02 18:48:51
INV000339,V0033,V0033-50528,2024-02-26,2024-02-26,2024-03-27,5001,CC100,EUR,64710.38,70950.66,1.096434,0.00,0.00,NET30,PAID,Cloud infrastructure services,PO92232,a.chen@company.com,2024-03-04,2024-02-26 07:50:06,2024-03-04 15:47:52
INV000340,V0028,V0028-27518,2022-10-13,2022-10-16,2022-11-12,6017,CC600,USD,23045.88,23336.70,1.012619,0.00,230.46,1_10_NET30,OPEN,Professional services - Q4 engagement,PO45056,b.patel@company.com,2022-10-17,2022-10-16 07:06:34,2022-10-17 11:06:32
INV000341,V0133,V0133-19590,2022-01-03,2022-01-04,2022-02-02,2001,CC501,EUR,3169.81,3423.48,1.080026,203.95,0.00,NET30,PAID,Hardware equipment purchase,PO24435,d.johnson@company.com,2022-01-05,2022-01-04 11:22:04,2022-01-05 16:21:07
INV000342,V0028,V0028-6681,2025-05-23,2025-05-24,2025-06-22,5004,CC800,USD,12602.34,12519.09,0.993394,0.00,126.02,1_10_NET30,PARTIAL,Software development services,,f.williams@company.com,2025-05-25,2025-05-24 11:58:31,2025-05-25 17:23:59
INV000343,V0024,V0024-1285,2022-11-01,2022-11-06,2022-11-16,5003,CC200,NOK,79929.01,7560.01,0.094584,7135.85,0.00,NET15,VOID,Cloud infrastructure services,PO66027,e.garcia@company.com,2022-11-08,2022-11-06 08:20:08,2022-11-08 09:49:24
INV000344,V0155,V0155-56552,2024-09-12,2024-09-17,2024-11-11,1200,CC999,USD,25443.79,25742.50,1.011740,0.00,0.00,NET60,OVERDUE,Shipping and logistics,PO75156,h.davis@company.com,2024-09-22,2024-09-17 15:52:14,2024-09-22 13:05:37
INV000345,V0168,V0168-76743,2023-03-26,2023-03-31,2023-04-25,5000,CC402,USD,250000.00,245028.75,0.980115,12714.43,0.00,NET30_EOM,OVERDUE,Consulting fees - March project,,a.chen@company.com,2023-04-03,2023-03-31 12:54:54,2023-04-03 09:18:29
INV000346,V0177,V0177-56191,2023-05-12,2023-05-13,2023-08-10,6021,CC110,NZD,7890.46,4900.58,0.621076,0.00,0.00,NET90,PAID,Shipping and logistics,,g.brown@company.com,2023-05-16,2023-05-13 07:44:06,2023-05-16 17:37:04
INV000347,V0189,V0189-21732,2022-03-03,2022-03-04,2022-04-02,6001,CC111,USD,884.45,875.43,0.989802,80.97,17.69,2_10_NET30,PARTIAL,Consulting fees - March project,,h.davis@company.com,2022-03-10,2022-03-04 09:47:33,2022-03-10 18:19:30
INV000348,V0110,V0110-59192,2022-01-28,2022-01-30,2022-03-29,5001,CC110,INR,699.96,8.53,0.012183,0.00,0.00,NET60,PAID,Monthly software license fee,PO65524,h.davis@company.com,2022-02-04,2022-01-30 18:53:16,2022-02-04 16:32:19
INV000349,V0136,V0136-21552,2023-07-11,2023-07-11,2023-08-25,6007,CC200,JPY,3632.92,24.58,0.006765,191.82,0.00,NET45,OPEN,Maintenance and support contract,,b.patel@company.com,2023-07-18,2023-07-11 18:29:30,2023-07-18 12:41:41
INV000350,V0123,V0123-22603,2022-04-22,2022-04-24,2022-05-07,6012,CC210,USD,6988.58,6924.26,0.990797,0.00,0.00,NET15,PARTIAL,Monthly software license fee,PO31333,b.patel@company.com,2022-04-25,2022-04-24 10:38:00,2022-04-25 11:12:35
INV000351,V0011,V0011-32501,2023-07-06,2023-07-06,2023-08-05,1201,CC910,DKK,250000.00,35712.75,0.142851,0.00,0.00,NET30_EOM,PAID,Utilities - July,PO50449,a.chen@company.com,2023-07-09,2023-07-06 11:25:32,2023-07-09 10:20:48
INV000352,V0117,V0117-17976,2022-07-19,2022-07-21,2022-08-18,6002,CC800,USD,2088.94,2055.60,0.984040,120.13,0.00,NET30,PAID,Equipment lease payment,PO14903,e.garcia@company.com,2022-07-23,2022-07-21 09:43:29,2022-07-23 08:56:40
INV000353,V0077,V0077-29265,2022-10-16,2022-10-21,2023-01-14,5003,CC800,ZAR,81605.27,4409.54,0.054035,0.00,0.00,NET90,PAID,Subscription renewal - annual,,f.williams@company.com,2022-10-24,2022-10-21 12:39:54,2022-10-24 13:02:57
INV000354,V0126,V0126-32340,2023-03-04,2023-03-08,2023-04-18,6011,CC200,USD,25000.00,25066.90,1.002676,0.00,0.00,NET45,OVERDUE,Consulting fees - March project,,e.garcia@company.com,2023-03-13,2023-03-08 08:31:06,2023-03-13 14:20:10
INV000355,V0042,V0042-9934,2023-07-28,2023-08-01,2023-08-27,6001,CC111,USD,654.57,643.34,0.982845,47.81,0.00,NET30,PAID,Office supplies and materials,,h.davis@company.com,2023-08-07,2023-08-01 09:07:36,2023-08-07 14:02:23
INV000356,V0129,V0129-54612,2025-06-23,2025-06-28,2025-07-23,5002,CC402,USD,6501.57,6504.81,1.000499,0.00,0.00,NET30,OVERDUE,Training and development services,PO44449,a.chen@company.com,2025-06-30,2025-06-28 17:03:47,2025-06-30 10:44:52
INV000357,V0051,V0051-14801,2023-08-19,2023-08-22,2023-10-18,5003,CC500,USD,2045.83,2074.78,1.014153,0.00,0.00,NET60,PAID,Legal services - August retainer,PO94211,h.davis@company.com,2023-08-23,2023-08-22 08:11:46,2023-08-23 08:58:59
INV000358,V0139,V0139-27145,2024-04-02,2024-04-04,2024-06-01,2009,CC401,USD,41714.98,42543.36,1.019858,3550.55,417.15,1_10_NET60,PAID,Hardware equipment purchase,PO15017,c.smith@company.com,2024-04-08,2024-04-04 09:40:13,2024-04-08 12:36:02
INV000359,V0199,V0199-50844,2022-05-08,2022-05-10,2022-06-07,6018,CC700,USD,1955.38,1932.97,0.988537,100.01,0.00,NET30,PAID,Office supplies and materials,PO33082,b.patel@company.com,2022-05-12,2022-05-10 08:17:25,2022-05-12 08:19:55
INV000360,V0134,V0134-69783,2023-03-15,2023-03-20,2023-04-14,6024,CC201,USD,6159.89,6241.34,1.013222,0.00,61.60,1_10_NET30,PAID,Telecommunications services,PO55780,g.brown@company.com,2023-03-24,2023-03-20 14:34:44,2023-03-24 09:44:27
INV000361,V0183,V0183-52005,2022-01-21,2022-01-25,2022-02-20,6018,CC999,CAD,80239.23,58661.06,0.731077,0.00,1604.78,2_10_NET30,PAID,Utilities - January,PO51486,a.chen@company.com,2022-01-27,2022-01-25 14:59:09,2022-01-27 14:55:20
INV000362,V0131,V0131-35446,2024-12-02,2024-12-07,2025-01-01,2000,CC600,USD,2459.14,2502.75,1.017733,0.00,0.00,NET30,OPEN,Professional services - Q4 engagement,PO34596,g.brown@company.com,2024-12-13,2024-12-07 15:49:10,2024-12-13 16:24:13
INV000363,V0062,V0062-90080,2025-03-27,2025-03-27,2025-04-11,6001,CC402,AUD,141898.35,91144.72,0.642324,0.00,0.00,NET15,PAID,Equipment lease payment,PO69768,g.brown@company.com,2025-03-31,2025-03-27 12:22:53,2025-03-31 15:27:33
INV000364,V0086,V0086-15860,2022-12-27,2022-12-30,2023-01-26,6003,CC201,USD,11190.67,11214.28,1.002110,0.00,223.81,2_10_NET30,PAID,Training and development services,PO91313,b.patel@company.com,2022-12-31,2022-12-30 08:05:41,2022-12-31 07:39:59
INV000365,V0156,V0156-99296,2025-01-20,2025-01-20,2025-02-19,6012,CC800,USD,703.23,705.51,1.003249,45.35,0.00,NET30,PAID,Marketing services - January campaign,PO69589,g.brown@company.com,2025-01-21,2025-01-20 10:54:30,2025-01-21 08:22:50
INV000366,V0106,V0106-85523,2024-03-21,2024-03-21,2024-04-20,7000,CC211,USD,19557.27,19563.18,1.000302,0.00,391.15,2_10_NET30,PARTIAL,Training and development services,PO10544,g.brown@company.com,2024-03-22,2024-03-21 07:01:09,2024-03-22 12:53:52
INV000367,V0191,V0191-42611,2023-11-18,2023-11-19,2023-12-18,7005,CC501,USD,4542.43,4495.52,0.989673,270.88,0.00,NET30,PAID,Professional services - Q4 engagement,,g.brown@company.com,2023-11-21,2023-11-19 17:24:46,2023-11-21 09:25:57
INV000368,V0052,V0052-58331,2023-04-19,2023-04-19,2023-06-18,6015,CC200,USD,62459.71,62470.33,1.000170,0.00,0.00,NET60,OVERDUE,Security services - April,PO52258,d.johnson@company.com,2023-04-20,2023-04-19 08:01:27,2023-04-20 07:40:49
INV000369,V0010,V0010-82015,2025-01-18,2025-01-18,2025-04-18,6009,CC100,USD,8839.76,8925.45,1.009694,0.00,0.00,NET90,PAID,Maintenance and support contract,PO39065,e.garcia@company.com,2025-01-20,2025-01-18 15:53:15,2025-01-20 18:49:51
INV000370,V0085,V0085-87410,2022-04-16,2022-04-18,2022-05-16,5000,CC200,USD,6730.22,6764.53,1.005098,0.00,0.00,NET30,OPEN,Hardware equipment purchase,PO88105,b.patel@company.com,2022-04-19,2022-04-18 09:18:16,2022-04-19 09:05:04
INV000371,V0118,V0118-28259,2024-03-11,2024-03-11,2024-04-10,6006,CC100,JPY,41742.02,278.71,0.006677,0.00,0.00,IMMEDIATE,PARTIAL,Training and development services,PO51102,h.davis@company.com,2024-03-18,2024-03-11 09:11:19,2024-03-18 07:57:11
INV000372,V0194,V0194-5122,2022-08-29,2022-08-31,2022-10-13,1204,CC700,USD,496.68,506.51,1.019797,0.00,0.00,NET45,PAID,Hardware equipment purchase,PO13873,a.chen@company.com,2022-09-05,2022-08-31 15:48:09,2022-09-05 10:55:23
INV000373,V0071,V0071-4866,2023-11-02,2023-11-03,2023-12-02,5006,CC200,CHF,862.99,957.56,1.109588,0.00,0.00,NET30,PAID,Security services - November,PO71216,h.davis@company.com,2023-11-07,2023-11-03 15:25:59,2023-11-07 10:16:11
INV000374,V0091,V0091-52488,2022-07-30,2022-08-03,2022-08-29,6018,CC910,USD,10179.72,10103.00,0.992463,994.44,0.00,NET30,OVERDUE,Training and development services,,g.brown@company.com,2022-08-08,2022-08-03 18:17:52,2022-08-08 12:39:06
INV000375,V0137,V0137-27177,2025-03-07,2025-03-09,2025-03-17,6001,CC111,USD,137687.73,137409.05,0.997976,0.00,0.00,NET10,VOID,Temporary staffing services,PO89152,f.williams@company.com,2025-03-13,2025-03-09 07:07:11,2025-03-13 12:27:50
INV000376,V0081,V0081-10521,2023-03-17,2023-03-22,2023-05-16,6001,CC200,USD,1299.03,1313.55,1.011181,0.00,0.00,NET60,PAID,Utilities - March,PO84379,f.williams@company.com,2023-03-24,2023-03-22 15:04:24,2023-03-24 11:38:13
INV000377,V0034,V0034-74525,2023-07-24,2023-07-29,2023-08-23,6011,CC111,USD,65025.38,65217.73,1.002958,5469.06,0.00,NET30,PAID,Utilities - July,,d.johnson@company.com,2023-07-31,2023-07-29 07:51:31,2023-07-31 14:02:17
INV000378,V0042,V0042-60347,2022-12-17,2022-12-21,2023-01-16,5010,CC500,USD,60.48,59.84,0.989457,0.00,0.00,NET30,PAID,Subscription renewal - annual,PO62797,a.chen@company.com,2022-12-26,2022-12-21 15:02:21,2022-12-26 17:01:04
INV000379,V0133,V0133-95798,2023-09-09,2023-09-11,2023-10-09,5010,CC402,EUR,5479.29,5921.33,1.080675,0.00,0.00,NET30,PAID,Shipping and logistics,PO69582,h.davis@company.com,2023-09-18,2023-09-11 17:58:07,2023-09-18 12:39:06
INV000380,V0017,V0017-2362,2022-10-12,2022-10-12,2022-11-11,1204,CC501,USD,5856.05,5791.95,0.989054,0.00,117.12,2_10_NET30,OPEN,Security services - October,,a.chen@company.com,2022-10-15,2022-10-12 07:07:03,2022-10-15 11:04:16
INV000381,V0195,V0195-50749,2023-07-07,2023-07-12,2023-10-05,5004,CC200,EUR,8079.39,8795.40,1.088622,0.00,0.00,NET90,PAID,Temporary staffing services,,g.brown@company.com,2023-07-18,2023-07-12 14:42:07,2023-07-18 15:33:15
INV000382,V0154,V0154-37771,2023-10-22,2023-10-27,2023-11-21,6006,CC111,JPY,2651.77,17.60,0.006637,0.00,0.00,NET30,OPEN,Marketing services - October campaign,PO19849,h.davis@company.com,2023-10-28,2023-10-27 10:00:42,2023-10-28 10:29:52
INV000383,V0153,V0153-14701,2023-11-29,2023-11-30,2023-12-29,6020,CC800,USD,23587.08,23600.22,1.000557,2293.11,0.00,EOM,PAID,Consulting fees - November project,,b.patel@company.com,2023-12-02,2023-11-30 10:58:23,2023-12-02 13:28:55
INV000384,V0066,V0066-53455,2023-01-20,2023-01-20,2023-03-21,5008,CC201,USD,189154.35,190563.74,1.007451,0.00,0.00,NET60,VOID,Consulting fees - January project,PO24047,b.patel@company.com,2023-01-22,2023-01-20 07:57:29,2023-01-22 09:17:01
INV000385,V0169,V0169-60328,2023-12-22,2023-12-24,2024-01-21,5001,CC900,USD,35380.11,34791.49,0.983363,2035.45,353.80,1_10_NET30,PAID,Janitorial and facilities services,PO67847,e.garcia@company.com,2023-12-27,2023-12-24 08:03:41,2023-12-27 13:46:59
INV000386,V0095,V0095-25831,2024-04-04,2024-04-05,2024-05-04,6010,CC800,USD,4977.96,4999.36,1.004298,0.00,0.00,NET30,PAID,Staffing services - contract labor,,d.johnson@company.com,2024-04-06,2024-04-05 07:57:02,2024-04-06 16:17:15
INV000387,V0033,V0033-37105,2023-04-09,2023-04-13,2023-05-09,6015,CC500,EUR,6773.00,7316.93,1.080309,0.00,0.00,NET30,ON_HOLD,Equipment lease payment,PO36683,f.williams@company.com,2023-04-19,2023-04-13 11:45:38,2023-04-19 11:46:00
INV000388,V0157,V0157-92812,2025-06-28,2025-06-30,2025-08-12,6016,CC211,USD,7506.71,7407.69,0.986809,0.00,0.00,NET45,OPEN,Subscription renewal - annual,PO11669,h.davis@company.com,2025-06-30,2025-06-30 12:01:11,2025-06-30 11:56:04
